entry_time,exit_time,entry_price,exit_price,direction,pips,net_pips,cost_pips,net_profit,lot_size,candles_held,exit_reason,rule_id,cost_spread_pips,cost_commission_pips,cost_swap_pips,swap_nights
2026-04-06 08:30:00,2026-04-06 08:35:00,4667.3,4667.32,BUY,2.0,-39.0,41.0,-7.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 08:45:00,2026-04-06 08:50:00,4661.4,4659.94,BUY,-146.0,-187.0,41.0,-37.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 09:00:00,2026-04-06 09:05:00,4652.51,4652.68,BUY,17.0,-24.0,41.0,-4.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 09:15:00,2026-04-06 09:20:00,4660.84,4658.73,BUY,-211.0,-252.0,41.0,-50.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 09:50:00,2026-04-06 09:55:00,4656.6,4664.1,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-06 10:05:00,2026-04-06 10:10:00,4658.81,4656.79,BUY,-202.0,-243.0,41.0,-48.6,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 10:20:00,2026-04-06 10:25:00,4649.47,4645.22,BUY,-425.0,-466.0,41.0,-93.2,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 10:35:00,2026-04-06 10:40:00,4653.29,4660.79,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-06 10:50:00,2026-04-06 10:55:00,4672.01,4680.85,BUY,884.0,843.0,41.0,168.6,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-06 11:05:00,2026-04-06 11:10:00,4693.23,4684.55,BUY,-868.0,-909.0,41.0,-181.8,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 11:20:00,2026-04-06 11:25:00,4686.57,4694.07,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-06 11:35:00,2026-04-06 11:40:00,4694.46,4690.2,BUY,-426.0,-467.0,41.0,-93.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 11:50:00,2026-04-06 11:55:00,4696.68,4694.09,BUY,-259.0,-300.0,41.0,-60.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 12:05:00,2026-04-06 12:10:00,4698.82,4699.01,BUY,19.0,-22.0,41.0,-4.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 12:20:00,2026-04-06 12:25:00,4700.15,4701.3,BUY,115.0,74.0,41.0,14.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 12:35:00,2026-04-06 12:40:00,4703.58,4702.56,BUY,-102.0,-143.0,41.0,-28.6,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 12:50:00,2026-04-06 12:55:00,4700.53,4693.75,BUY,-678.0,-719.0,41.0,-143.8,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 13:05:00,2026-04-06 13:10:00,4697.39,4693.42,BUY,-397.0,-438.0,41.0,-87.6,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 13:20:00,2026-04-06 13:25:00,4690.39,4689.26,BUY,-113.0,-154.0,41.0,-30.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 13:35:00,2026-04-06 13:40:00,4689.77,4691.87,BUY,210.0,169.0,41.0,33.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 13:50:00,2026-04-06 13:55:00,4692.56,4691.04,BUY,-152.0,-193.0,41.0,-38.6,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 14:05:00,2026-04-06 14:10:00,4692.9,4692.51,BUY,-39.0,-80.0,41.0,-16.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 14:20:00,2026-04-06 14:25:00,4691.64,4688.08,BUY,-356.0,-397.0,41.0,-79.4,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 14:35:00,2026-04-06 14:40:00,4689.25,4689.48,BUY,23.0,-18.0,41.0,-3.6,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-06 14:50:00,2026-04-06 14:55:00,4682.7,4682.98,BUY,28.0,-13.0,41.0,-2.6,0.2,1,TRAILING_STOP,0,-37.0,-4.0,0.0,0
2026-04-07 01:40:00,2026-04-07 01:45:00,4660.59,4659.16,BUY,-143.0,-184.0,41.0,-36.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 02:15:00,2026-04-07 02:20:00,4660.02,4658.3,BUY,-172.0,-213.0,41.0,-42.6,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 03:05:00,2026-04-07 03:10:00,4654.92,4653.69,BUY,-123.0,-164.0,41.0,-32.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 03:20:00,2026-04-07 03:25:00,4658.41,4658.97,BUY,56.0,15.0,41.0,3.0,0.2,1,TRAILING_STOP,0,-37.0,-4.0,0.0,0
2026-04-07 03:35:00,2026-04-07 03:40:00,4660.54,4659.04,BUY,-150.0,-191.0,41.0,-38.2,0.2,1,STOP_LOSS,0,-37.0,-4.0,0.0,0
2026-04-07 03:50:00,2026-04-07 03:55:00,4658.57,4657.07,BUY,-150.0,-191.0,41.0,-38.2,0.2,1,STOP_LOSS,0,-37.0,-4.0,0.0,0
2026-04-07 04:05:00,2026-04-07 04:10:00,4661.31,4644.35,BUY,-1696.0,-1737.0,41.0,-347.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 04:35:00,2026-04-07 04:40:00,4657.72,4639.34,BUY,-1838.0,-1879.0,41.0,-375.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 08:20:00,2026-04-07 08:25:00,4654.52,4647.18,BUY,-734.0,-775.0,41.0,-155.0,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 09:00:00,2026-04-07 09:05:00,4642.94,4644.93,BUY,199.0,158.0,41.0,31.6,0.2,1,TRAILING_STOP,0,-37.0,-4.0,0.0,0
2026-04-07 09:15:00,2026-04-07 09:20:00,4647.16,4643.13,BUY,-403.0,-444.0,41.0,-88.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 09:30:00,2026-04-07 09:35:00,4641.06,4643.51,BUY,245.0,204.0,41.0,40.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 09:45:00,2026-04-07 09:50:00,4652.4,4650.96,BUY,-144.0,-185.0,41.0,-37.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 10:20:00,2026-04-07 10:25:00,4651.65,4648.37,BUY,-328.0,-369.0,41.0,-73.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 11:15:00,2026-04-07 11:20:00,4663.65,4671.15,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 11:30:00,2026-04-07 11:35:00,4678.34,4685.84,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 11:45:00,2026-04-07 11:50:00,4682.83,4681.95,BUY,-88.0,-129.0,41.0,-25.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 12:00:00,2026-04-07 12:05:00,4682.9,4682.71,BUY,-19.0,-60.0,41.0,-12.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 12:15:00,2026-04-07 12:20:00,4685.76,4693.26,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 12:30:00,2026-04-07 12:35:00,4686.65,4683.04,BUY,-361.0,-402.0,41.0,-80.4,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 12:45:00,2026-04-07 12:50:00,4667.24,4666.74,BUY,-50.0,-91.0,41.0,-18.2,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 13:00:00,2026-04-07 13:05:00,4670.85,4678.35,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 13:15:00,2026-04-07 13:20:00,4676.99,4677.26,BUY,27.0,-14.0,41.0,-2.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 13:30:00,2026-04-07 13:35:00,4668.12,4667.26,BUY,-86.0,-127.0,41.0,-25.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 13:45:00,2026-04-07 13:50:00,4662.28,4650.42,BUY,-1186.0,-1227.0,41.0,-245.4,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 14:40:00,2026-04-07 14:45:00,4654.64,4663.02,BUY,838.0,797.0,41.0,159.4,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 14:55:00,2026-04-07 15:00:00,4658.46,4659.69,BUY,123.0,82.0,41.0,16.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 15:10:00,2026-04-07 15:15:00,4656.02,4655.01,BUY,-101.0,-142.0,41.0,-28.4,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 15:30:00,2026-04-07 15:35:00,4665.94,4661.07,BUY,-487.0,-528.0,41.0,-105.6,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 18:25:00,2026-04-07 18:30:00,4645.74,4653.24,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 19:30:00,2026-04-07 19:35:00,4662.7,4659.57,BUY,-313.0,-354.0,41.0,-70.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 20:00:00,2026-04-07 20:05:00,4657.01,4665.7,BUY,869.0,828.0,41.0,165.6,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 20:15:00,2026-04-07 20:20:00,4667.58,4656.4,BUY,-1118.0,-1159.0,41.0,-231.8,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 20:30:00,2026-04-07 20:35:00,4662.15,4672.09,BUY,994.0,953.0,41.0,190.6,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 20:45:00,2026-04-07 20:50:00,4672.27,4679.77,BUY,750.0,709.0,41.0,141.8,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 21:00:00,2026-04-07 21:05:00,4675.75,4678.16,BUY,241.0,200.0,41.0,40.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 21:15:00,2026-04-07 21:20:00,4683.93,4684.4,BUY,47.0,6.0,41.0,1.2,0.2,1,TRAILING_STOP,0,-37.0,-4.0,0.0,0
2026-04-07 21:30:00,2026-04-07 21:35:00,4680.95,4683.1,BUY,215.0,174.0,41.0,34.8,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 21:45:00,2026-04-07 21:50:00,4679.74,4674.27,BUY,-547.0,-588.0,41.0,-117.6,0.2,1,STOP_LOSS_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 22:00:00,2026-04-07 22:05:00,4662.07,4665.34,BUY,327.0,286.0,41.0,57.2,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 22:15:00,2026-04-07 22:20:00,4667.76,4689.87,BUY,2211.0,2170.0,41.0,434.0,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 22:30:00,2026-04-07 22:35:00,4687.58,4686.09,BUY,-149.0,-190.0,41.0,-38.0,0.2,1,TRAILING_STOP_GAP,0,-37.0,-4.0,0.0,0
2026-04-07 22:45:00,2026-04-07 22:50:00,4687.15,4706.09,BUY,1894.0,1853.0,41.0,370.6,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,0.0,0
2026-04-07 23:00:00,2026-04-07 23:05:00,4700.84,4705.9,BUY,506.0,465.0,41.0,93.0,0.2,1,HARD_CLOSE_HOUR,0,-37.0,-4.0,0.0,0
2026-04-07 23:15:00,2026-04-07 23:20:00,4708.61,4707.83,BUY,-78.0,-119.0,41.0,-23.8,0.2,1,HARD_CLOSE_HOUR,0,-37.0,-4.0,0.0,0
2026-04-07 23:30:00,2026-04-07 23:35:00,4710.3,4710.47,BUY,17.0,-24.0,41.0,-4.8,0.2,1,HARD_CLOSE_HOUR,0,-37.0,-4.0,0.0,0
2026-04-07 23:45:00,2026-04-08 01:05:00,4708.01,4744.51,BUY,3650.0,3563.5,41.0,712.7,0.2,1,TAKE_PROFIT,0,-37.0,-4.0,-45.5,1
