timestamp,open,high,low,close,volume
2021-04-22 00:00:00,1.20349,1.20690,1.19937,1.20156,50289
2021-04-23 00:00:00,1.20151,1.21000,1.20129,1.20923,41909
2021-04-25 00:00:00,1.20922,1.20981,1.20906,1.20920,1454
2021-04-26 00:00:00,1.20920,1.21170,1.20613,1.20823,42251
2021-04-27 00:00:00,1.20824,1.20930,1.20568,1.20885,38348
2021-04-28 00:00:00,1.20885,1.21348,1.20563,1.21323,50649
2021-04-29 00:00:00,1.21323,1.21502,1.21021,1.21218,46212
2021-04-30 00:00:00,1.21212,1.21266,1.20166,1.20248,46177
2021-05-02 00:00:00,1.20301,1.20301,1.20194,1.20271,1077
2021-05-03 00:00:00,1.20272,1.20759,1.20129,1.20593,37389
2021-05-04 00:00:00,1.20592,1.20602,1.19992,1.20160,50496
2021-05-05 00:00:00,1.20161,1.20268,1.19860,1.20062,40615
2021-05-06 00:00:00,1.20064,1.20716,1.19931,1.20611,45173
2021-05-07 00:00:00,1.20610,1.21713,1.20530,1.21628,58228
2021-05-09 00:00:00,1.21600,1.21745,1.21600,1.21677,1566
2021-05-10 00:00:00,1.21677,1.21783,1.21270,1.21393,51017
2021-05-11 00:00:00,1.21390,1.21817,1.21230,1.21469,57403
2021-05-12 00:00:00,1.21465,1.21521,1.20656,1.20745,69545
2021-05-13 00:00:00,1.20747,1.21061,1.20515,1.20787,65784
2021-05-14 00:00:00,1.20786,1.21476,1.20708,1.21434,49569
2021-05-16 00:00:00,1.21323,1.21501,1.21323,1.21461,1107
2021-05-17 00:00:00,1.21461,1.21687,1.21260,1.21530,46747
2021-05-18 00:00:00,1.21529,1.22339,1.21519,1.22242,48988
2021-05-19 00:00:00,1.22227,1.22452,1.21599,1.21728,75366
2021-05-20 00:00:00,1.21728,1.22300,1.21690,1.22259,55315
2021-05-21 00:00:00,1.22259,1.22398,1.21610,1.21799,58283
2021-05-23 00:00:00,1.21776,1.21818,1.21722,1.21790,2284
2021-05-24 00:00:00,1.21790,1.22300,1.21747,1.22164,56061
2021-05-25 00:00:00,1.22163,1.22664,1.22117,1.22533,61807
2021-05-26 00:00:00,1.22535,1.22630,1.21820,1.21927,58724
