timestamp,direction,label,pips_result,gross_pips,hold_candles,exit_reason
2003-05-05T00:00:00.000000,BUY,1,309.8,293.0,50,MAX_HOLD
2003-05-05T01:00:00.000000,BUY,1,342.8,326.0,50,MAX_HOLD
2003-05-05T02:00:00.000000,BUY,1,343.8,327.0,50,MAX_HOLD
2003-05-05T03:00:00.000000,BUY,1,342.8,326.0,50,MAX_HOLD
2003-05-05T04:00:00.000000,BUY,1,266.8,250.0,50,MAX_HOLD
2003-05-05T05:00:00.000000,BUY,1,230.8,214.0,50,MAX_HOLD
2003-05-05T06:00:00.000000,BUY,1,137.8,121.0,50,MAX_HOLD
2003-05-05T07:00:00.000000,BUY,1,260.8,244.0,50,MAX_HOLD
2003-05-05T08:00:00.000000,BUY,1,217.8,201.0,50,MAX_HOLD
2003-05-05T09:00:00.000000,BUY,1,161.8,145.0,50,MAX_HOLD
2003-05-05T10:00:00.000000,BUY,1,256.8,240.0,50,MAX_HOLD
2003-05-05T11:00:00.000000,BUY,1,153.8,137.0,50,MAX_HOLD
2003-05-05T12:00:00.000000,BUY,0,-12.2,-29.0,50,MAX_HOLD
2003-05-05T13:00:00.000000,BUY,0,-87.2,-104.0,50,MAX_HOLD
2003-05-05T14:00:00.000000,BUY,0,-55.2,-72.0,50,MAX_HOLD
2003-05-05T15:00:00.000000,BUY,0,-12.2,-29.0,50,MAX_HOLD
2003-05-05T16:00:00.000000,BUY,0,-33.2,-50.0,50,MAX_HOLD
2003-05-05T17:00:00.000000,BUY,0,-4.2,-21.0,50,MAX_HOLD
2003-05-05T18:00:00.000000,BUY,0,-36.2,-53.0,50,MAX_HOLD
2003-05-05T19:00:00.000000,BUY,0,-2.2,-19.0,50,MAX_HOLD
2003-05-05T20:00:00.000000,BUY,0,-42.2,-59.0,50,MAX_HOLD
2003-05-05T21:00:00.000000,BUY,0,-14.2,-31.0,50,MAX_HOLD
2003-05-05T22:00:00.000000,BUY,1,13.8,-3.0,50,MAX_HOLD
2003-05-05T23:00:00.000000,BUY,0,-23.2,-40.0,50,MAX_HOLD
2003-05-06T00:00:00.000000,BUY,1,54.8,38.0,50,MAX_HOLD
2003-05-06T01:00:00.000000,BUY,0,-24.2,-41.0,50,MAX_HOLD
2003-05-06T02:00:00.000000,BUY,0,-68.2,-85.0,50,MAX_HOLD
2003-05-06T03:00:00.000000,BUY,1,0.8,-16.0,50,MAX_HOLD
2003-05-06T04:00:00.000000,BUY,0,-20.2,-37.0,50,MAX_HOLD
2003-05-06T05:00:00.000000,BUY,1,14.8,-2.0,50,MAX_HOLD
2003-05-06T06:00:00.000000,BUY,0,-4.2,-21.0,50,MAX_HOLD
2003-05-06T07:00:00.000000,BUY,1,129.8,113.0,50,MAX_HOLD
2003-05-06T08:00:00.000000,BUY,1,122.8,106.0,50,MAX_HOLD
2003-05-06T09:00:00.000000,BUY,1,182.8,166.0,50,MAX_HOLD
2003-05-06T10:00:00.000000,BUY,1,221.8,205.0,50,MAX_HOLD
2003-05-06T11:00:00.000000,BUY,1,219.8,203.0,50,MAX_HOLD
2003-05-06T12:00:00.000000,BUY,0,-494.4,-467.6,27,STOP_LOSS
2003-05-06T13:00:00.000000,BUY,0,-496.3,-467.6,26,STOP_LOSS
2003-05-06T14:00:00.000000,BUY,0,-498.2,-467.6,25,STOP_LOSS
2003-05-06T15:00:00.000000,BUY,1,511.8,495.0,50,MAX_HOLD
2003-05-06T16:00:00.000000,BUY,1,588.8,572.0,50,MAX_HOLD
2003-05-06T17:00:00.000000,BUY,1,608.8,592.0,50,MAX_HOLD
2003-05-06T18:00:00.000000,BUY,1,578.8,562.0,50,MAX_HOLD
2003-05-06T19:00:00.000000,BUY,1,554.8,538.0,50,MAX_HOLD
2003-05-06T20:00:00.000000,BUY,1,398.8,382.0,50,MAX_HOLD
2003-05-06T22:00:00.000000,BUY,1,337.8,321.0,50,MAX_HOLD
2003-05-06T23:00:00.000000,BUY,1,324.8,308.0,50,MAX_HOLD
2003-05-07T00:00:00.000000,BUY,1,349.8,333.0,50,MAX_HOLD
2003-05-07T01:00:00.000000,BUY,1,302.8,286.0,50,MAX_HOLD
2003-05-07T02:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2003-05-07T03:00:00.000000,BUY,1,280.8,264.0,50,MAX_HOLD
2003-05-07T04:00:00.000000,BUY,1,435.8,419.0,50,MAX_HOLD
2003-05-07T05:00:00.000000,BUY,0,-524.7,-467.6,11,STOP_LOSS
2003-05-07T06:00:00.000000,BUY,1,465.8,449.0,50,MAX_HOLD
2003-05-07T07:00:00.000000,BUY,1,536.8,520.0,50,MAX_HOLD
2003-05-07T08:00:00.000000,BUY,1,588.8,572.0,50,MAX_HOLD
2003-05-07T09:00:00.000000,BUY,1,520.8,504.0,50,MAX_HOLD
2003-05-07T10:00:00.000000,BUY,1,562.8,546.0,50,MAX_HOLD
2003-05-07T11:00:00.000000,BUY,1,502.8,486.0,50,MAX_HOLD
2003-05-07T12:00:00.000000,BUY,1,482.8,466.0,50,MAX_HOLD
2003-05-07T13:00:00.000000,BUY,1,489.8,473.0,50,MAX_HOLD
2003-05-07T14:00:00.000000,BUY,1,553.8,537.0,50,MAX_HOLD
2003-05-07T15:00:00.000000,BUY,1,738.8,722.0,50,MAX_HOLD
2003-05-07T16:00:00.000000,BUY,1,814.8,798.0,50,MAX_HOLD
2003-05-07T17:00:00.000000,BUY,1,813.8,797.0,50,MAX_HOLD
2003-05-07T18:00:00.000000,BUY,1,818.8,802.0,50,MAX_HOLD
2003-05-07T19:00:00.000000,BUY,1,762.8,746.0,50,MAX_HOLD
2003-05-07T21:00:00.000000,BUY,1,775.8,759.0,50,MAX_HOLD
2003-05-07T23:00:00.000000,BUY,1,765.8,749.0,50,MAX_HOLD
2003-05-08T00:00:00.000000,BUY,1,762.8,746.0,50,MAX_HOLD
2003-05-08T01:00:00.000000,BUY,1,732.8,716.0,50,MAX_HOLD
2003-05-08T02:00:00.000000,BUY,1,787.8,771.0,50,MAX_HOLD
2003-05-08T03:00:00.000000,BUY,1,840.8,824.0,50,MAX_HOLD
2003-05-08T04:00:00.000000,BUY,1,824.8,808.0,50,MAX_HOLD
2003-05-08T05:00:00.000000,BUY,1,901.8,885.0,50,MAX_HOLD
2003-05-08T06:00:00.000000,BUY,1,976.8,960.0,50,MAX_HOLD
2003-05-08T07:00:00.000000,BUY,1,1062.9,1046.1,50,TAKE_PROFIT
2003-05-08T08:00:00.000000,BUY,1,1061.0,1046.1,49,TAKE_PROFIT
2003-05-08T09:00:00.000000,BUY,1,1059.1,1046.1,48,TAKE_PROFIT
2003-05-08T10:00:00.000000,BUY,1,1057.2,1046.1,47,TAKE_PROFIT
2003-05-08T11:00:00.000000,BUY,1,774.8,758.0,50,MAX_HOLD
2003-05-08T12:00:00.000000,BUY,1,728.8,712.0,50,MAX_HOLD
2003-05-08T13:00:00.000000,BUY,1,795.8,779.0,50,MAX_HOLD
2003-05-08T14:00:00.000000,BUY,1,709.8,693.0,50,MAX_HOLD
2003-05-08T15:00:00.000000,BUY,1,649.8,633.0,50,MAX_HOLD
2003-05-08T16:00:00.000000,BUY,1,618.8,602.0,50,MAX_HOLD
2003-05-08T17:00:00.000000,BUY,1,506.8,490.0,50,MAX_HOLD
2003-05-08T18:00:00.000000,BUY,1,438.8,422.0,50,MAX_HOLD
2003-05-08T19:00:00.000000,BUY,1,341.8,325.0,50,MAX_HOLD
2003-05-08T20:00:00.000000,BUY,1,149.8,133.0,50,MAX_HOLD
2003-05-08T21:00:00.000000,BUY,1,169.8,153.0,50,MAX_HOLD
2003-05-08T22:00:00.000000,BUY,1,174.8,158.0,50,MAX_HOLD
2003-05-08T23:00:00.000000,BUY,1,267.8,251.0,50,MAX_HOLD
2003-05-09T00:00:00.000000,BUY,1,245.8,229.0,50,MAX_HOLD
2003-05-09T01:00:00.000000,BUY,1,297.8,281.0,50,MAX_HOLD
2003-05-09T02:00:00.000000,BUY,1,273.8,257.0,50,MAX_HOLD
2003-05-09T03:00:00.000000,BUY,1,351.8,335.0,50,MAX_HOLD
2003-05-09T04:00:00.000000,BUY,1,393.8,377.0,50,MAX_HOLD
2003-05-09T05:00:00.000000,BUY,1,416.8,400.0,50,MAX_HOLD
2003-05-09T06:00:00.000000,BUY,1,358.8,342.0,50,MAX_HOLD
2003-05-09T07:00:00.000000,BUY,1,374.8,358.0,50,MAX_HOLD
2003-05-09T08:00:00.000000,BUY,1,256.8,240.0,50,MAX_HOLD
2003-05-09T09:00:00.000000,BUY,1,249.8,233.0,50,MAX_HOLD
2003-05-09T10:00:00.000000,BUY,1,139.8,123.0,50,MAX_HOLD
2003-05-09T11:00:00.000000,BUY,1,112.8,96.0,50,MAX_HOLD
2003-05-09T12:00:00.000000,BUY,1,178.8,162.0,50,MAX_HOLD
2003-05-09T13:00:00.000000,BUY,1,205.8,189.0,50,MAX_HOLD
2003-05-09T14:00:00.000000,BUY,1,188.8,172.0,50,MAX_HOLD
2003-05-09T15:00:00.000000,BUY,1,207.8,191.0,50,MAX_HOLD
2003-05-09T16:00:00.000000,BUY,1,193.8,177.0,50,MAX_HOLD
2003-05-09T17:00:00.000000,BUY,1,204.8,188.0,50,MAX_HOLD
2003-05-09T18:00:00.000000,BUY,1,118.8,102.0,50,MAX_HOLD
2003-05-09T19:00:00.000000,BUY,1,76.8,60.0,50,MAX_HOLD
2003-05-12T00:00:00.000000,BUY,0,-43.2,-60.0,50,MAX_HOLD
2003-05-12T01:00:00.000000,BUY,0,-41.2,-58.0,50,MAX_HOLD
2003-05-12T02:00:00.000000,BUY,0,-24.2,-41.0,50,MAX_HOLD
2003-05-12T03:00:00.000000,BUY,0,-69.2,-86.0,50,MAX_HOLD
2003-05-12T04:00:00.000000,BUY,0,-11.2,-28.0,50,MAX_HOLD
2003-05-12T05:00:00.000000,BUY,0,-69.2,-86.0,50,MAX_HOLD
2003-05-12T06:00:00.000000,BUY,0,-19.2,-36.0,50,MAX_HOLD
2003-05-12T07:00:00.000000,BUY,0,-17.2,-34.0,50,MAX_HOLD
2003-05-12T08:00:00.000000,BUY,0,-127.2,-144.0,50,MAX_HOLD
2003-05-12T09:00:00.000000,BUY,1,28.8,12.0,50,MAX_HOLD
2003-05-12T10:00:00.000000,BUY,1,206.8,190.0,50,MAX_HOLD
2003-05-12T11:00:00.000000,BUY,1,279.8,263.0,50,MAX_HOLD
2003-05-12T12:00:00.000000,BUY,1,234.8,218.0,50,MAX_HOLD
2003-05-12T13:00:00.000000,BUY,1,255.8,239.0,50,MAX_HOLD
2003-05-12T14:00:00.000000,BUY,1,268.8,252.0,50,MAX_HOLD
2003-05-12T15:00:00.000000,BUY,1,388.8,372.0,50,MAX_HOLD
2003-05-12T16:00:00.000000,BUY,1,340.8,324.0,50,MAX_HOLD
2003-05-12T17:00:00.000000,BUY,1,299.8,283.0,50,MAX_HOLD
2003-05-12T18:00:00.000000,BUY,1,174.8,158.0,50,MAX_HOLD
2003-05-12T19:00:00.000000,BUY,1,111.8,95.0,50,MAX_HOLD
2003-05-12T20:00:00.000000,BUY,1,105.8,89.0,50,MAX_HOLD
2003-05-12T21:00:00.000000,BUY,1,133.8,117.0,50,MAX_HOLD
2003-05-12T23:00:00.000000,BUY,1,87.8,71.0,50,MAX_HOLD
2003-05-13T00:00:00.000000,BUY,1,63.8,47.0,50,MAX_HOLD
2003-05-13T01:00:00.000000,BUY,1,1.8,-15.0,50,MAX_HOLD
2003-05-13T02:00:00.000000,BUY,1,100.8,84.0,50,MAX_HOLD
2003-05-13T03:00:00.000000,BUY,1,176.8,160.0,50,MAX_HOLD
2003-05-13T04:00:00.000000,BUY,1,234.8,218.0,50,MAX_HOLD
2003-05-13T05:00:00.000000,BUY,1,388.8,372.0,50,MAX_HOLD
2003-05-13T06:00:00.000000,BUY,1,398.8,382.0,50,MAX_HOLD
2003-05-13T07:00:00.000000,BUY,1,500.8,484.0,50,MAX_HOLD
2003-05-13T08:00:00.000000,BUY,1,558.8,542.0,50,MAX_HOLD
2003-05-13T09:00:00.000000,BUY,1,396.8,380.0,50,MAX_HOLD
2003-05-13T10:00:00.000000,BUY,1,344.8,328.0,50,MAX_HOLD
2003-05-13T11:00:00.000000,BUY,1,294.8,278.0,50,MAX_HOLD
2003-05-13T12:00:00.000000,BUY,1,337.8,321.0,50,MAX_HOLD
2003-05-13T13:00:00.000000,BUY,1,284.8,268.0,50,MAX_HOLD
2003-05-13T14:00:00.000000,BUY,1,145.8,129.0,50,MAX_HOLD
2003-05-13T15:00:00.000000,BUY,1,166.8,150.0,50,MAX_HOLD
2003-05-13T16:00:00.000000,BUY,1,173.8,157.0,50,MAX_HOLD
2003-05-13T17:00:00.000000,BUY,1,210.8,194.0,50,MAX_HOLD
2003-05-13T18:00:00.000000,BUY,1,209.8,193.0,50,MAX_HOLD
2003-05-13T19:00:00.000000,BUY,1,222.8,206.0,50,MAX_HOLD
2003-05-13T20:00:00.000000,BUY,1,220.8,204.0,50,MAX_HOLD
2003-05-13T22:00:00.000000,BUY,1,178.8,162.0,50,MAX_HOLD
2003-05-13T23:00:00.000000,BUY,1,200.8,184.0,50,MAX_HOLD
2003-05-14T00:00:00.000000,BUY,1,113.8,97.0,50,MAX_HOLD
2003-05-14T01:00:00.000000,BUY,1,136.8,120.0,50,MAX_HOLD
2003-05-14T02:00:00.000000,BUY,1,260.8,244.0,50,MAX_HOLD
2003-05-14T03:00:00.000000,BUY,1,272.8,256.0,50,MAX_HOLD
2003-05-14T04:00:00.000000,BUY,1,308.8,292.0,50,MAX_HOLD
2003-05-14T05:00:00.000000,BUY,1,303.8,287.0,50,MAX_HOLD
2003-05-14T06:00:00.000000,BUY,1,415.8,399.0,50,MAX_HOLD
2003-05-14T07:00:00.000000,BUY,1,421.8,405.0,50,MAX_HOLD
2003-05-14T08:00:00.000000,BUY,1,390.8,374.0,50,MAX_HOLD
2003-05-14T09:00:00.000000,BUY,1,543.8,527.0,50,MAX_HOLD
2003-05-14T10:00:00.000000,BUY,1,607.8,591.0,50,MAX_HOLD
2003-05-14T11:00:00.000000,BUY,1,597.8,581.0,50,MAX_HOLD
2003-05-14T12:00:00.000000,BUY,1,591.8,575.0,50,MAX_HOLD
2003-05-14T13:00:00.000000,BUY,1,531.8,515.0,50,MAX_HOLD
2003-05-14T14:00:00.000000,BUY,1,212.8,196.0,50,MAX_HOLD
2003-05-14T15:00:00.000000,BUY,1,128.8,112.0,50,MAX_HOLD
2003-05-14T16:00:00.000000,BUY,1,221.8,205.0,50,MAX_HOLD
2003-05-14T17:00:00.000000,BUY,1,272.8,256.0,50,MAX_HOLD
2003-05-14T18:00:00.000000,BUY,1,284.8,268.0,50,MAX_HOLD
2003-05-14T19:00:00.000000,BUY,1,461.8,445.0,50,MAX_HOLD
2003-05-14T20:00:00.000000,BUY,1,672.8,656.0,50,MAX_HOLD
2003-05-14T21:00:00.000000,BUY,1,675.8,659.0,50,MAX_HOLD
2003-05-14T23:00:00.000000,BUY,1,655.8,639.0,50,MAX_HOLD
2003-05-15T00:00:00.000000,BUY,1,699.8,683.0,50,MAX_HOLD
2003-05-15T01:00:00.000000,BUY,1,653.8,637.0,50,MAX_HOLD
2003-05-15T02:00:00.000000,BUY,1,686.8,670.0,50,MAX_HOLD
2003-05-15T03:00:00.000000,BUY,1,836.8,820.0,50,MAX_HOLD
2003-05-15T04:00:00.000000,BUY,1,866.8,850.0,50,MAX_HOLD
2003-05-15T05:00:00.000000,BUY,1,761.8,745.0,50,MAX_HOLD
2003-05-15T06:00:00.000000,BUY,1,738.8,722.0,50,MAX_HOLD
2003-05-15T07:00:00.000000,BUY,1,730.8,714.0,50,MAX_HOLD
2003-05-15T08:00:00.000000,BUY,1,899.8,883.0,50,MAX_HOLD
2003-05-15T09:00:00.000000,BUY,1,718.8,702.0,50,MAX_HOLD
2003-05-15T10:00:00.000000,BUY,1,711.8,695.0,50,MAX_HOLD
2003-05-15T11:00:00.000000,BUY,1,889.8,873.0,50,MAX_HOLD
2003-05-15T12:00:00.000000,BUY,1,923.8,907.0,50,MAX_HOLD
2003-05-15T13:00:00.000000,BUY,1,1062.9,1046.1,50,TAKE_PROFIT
2003-05-15T14:00:00.000000,BUY,1,1059.1,1046.1,48,TAKE_PROFIT
2003-05-15T15:00:00.000000,BUY,1,1059.1,1046.1,48,TAKE_PROFIT
2003-05-15T16:00:00.000000,BUY,1,1059.1,1046.1,48,TAKE_PROFIT
2003-05-15T17:00:00.000000,BUY,1,1051.5,1046.1,44,TAKE_PROFIT
2003-05-15T18:00:00.000000,BUY,1,1049.6,1046.1,43,TAKE_PROFIT
2003-05-15T19:00:00.000000,BUY,1,1047.7,1046.1,42,TAKE_PROFIT
2003-05-15T20:00:00.000000,BUY,1,1045.8,1046.1,41,TAKE_PROFIT
2003-05-15T21:00:00.000000,BUY,1,1043.9,1046.1,40,TAKE_PROFIT
2003-05-15T23:00:00.000000,BUY,1,1042.0,1046.1,39,TAKE_PROFIT
2003-05-16T00:00:00.000000,BUY,1,1040.1,1046.1,38,TAKE_PROFIT
2003-05-16T01:00:00.000000,BUY,1,1038.2,1046.1,37,TAKE_PROFIT
2003-05-16T02:00:00.000000,BUY,1,1036.4,1046.1,36,TAKE_PROFIT
2003-05-16T03:00:00.000000,BUY,1,1034.5,1046.1,35,TAKE_PROFIT
2003-05-16T04:00:00.000000,BUY,1,1032.6,1046.1,34,TAKE_PROFIT
2003-05-16T05:00:00.000000,BUY,1,1030.7,1046.1,33,TAKE_PROFIT
2003-05-16T06:00:00.000000,BUY,1,1028.8,1046.1,32,TAKE_PROFIT
2003-05-16T07:00:00.000000,BUY,1,1026.9,1046.1,31,TAKE_PROFIT
2003-05-16T08:00:00.000000,BUY,1,1025.0,1046.1,30,TAKE_PROFIT
2003-05-16T09:00:00.000000,BUY,1,1023.1,1046.1,29,TAKE_PROFIT
2003-05-16T10:00:00.000000,BUY,1,1021.2,1046.1,28,TAKE_PROFIT
2003-05-16T11:00:00.000000,BUY,1,1019.3,1046.1,27,TAKE_PROFIT
2003-05-16T12:00:00.000000,BUY,1,1017.4,1046.1,26,TAKE_PROFIT
2003-05-16T13:00:00.000000,BUY,1,1017.4,1046.1,26,TAKE_PROFIT
2003-05-16T14:00:00.000000,BUY,1,1019.3,1046.1,27,TAKE_PROFIT
2003-05-16T15:00:00.000000,BUY,1,1017.4,1046.1,26,TAKE_PROFIT
2003-05-16T16:00:00.000000,BUY,1,1017.4,1046.1,26,TAKE_PROFIT
2003-05-16T17:00:00.000000,BUY,1,1015.5,1046.1,25,TAKE_PROFIT
2003-05-16T18:00:00.000000,BUY,1,1011.7,1046.1,23,TAKE_PROFIT
2003-05-16T19:00:00.000000,BUY,1,1013.6,1046.1,24,TAKE_PROFIT
2003-05-19T00:00:00.000000,BUY,1,1009.8,1046.1,22,TAKE_PROFIT
2003-05-19T01:00:00.000000,BUY,1,1011.7,1046.1,23,TAKE_PROFIT
2003-05-19T02:00:00.000000,BUY,1,1025.0,1046.1,30,TAKE_PROFIT
2003-05-19T03:00:00.000000,BUY,1,1023.1,1046.1,29,TAKE_PROFIT
2003-05-19T04:00:00.000000,BUY,1,1021.2,1046.1,28,TAKE_PROFIT
2003-05-19T05:00:00.000000,BUY,1,1019.3,1046.1,27,TAKE_PROFIT
2003-05-19T06:00:00.000000,BUY,1,1017.4,1046.1,26,TAKE_PROFIT
2003-05-19T07:00:00.000000,BUY,1,1015.5,1046.1,25,TAKE_PROFIT
2003-05-19T08:00:00.000000,BUY,1,1013.6,1046.1,24,TAKE_PROFIT
2003-05-19T09:00:00.000000,BUY,1,1011.7,1046.1,23,TAKE_PROFIT
2003-05-19T10:00:00.000000,BUY,1,894.8,878.0,50,MAX_HOLD
2003-05-19T11:00:00.000000,BUY,1,1007.9,1046.1,21,TAKE_PROFIT
2003-05-19T12:00:00.000000,BUY,1,1006.0,1046.1,20,TAKE_PROFIT
2003-05-19T13:00:00.000000,BUY,1,1004.1,1046.1,19,TAKE_PROFIT
2003-05-19T14:00:00.000000,BUY,1,1002.2,1046.1,18,TAKE_PROFIT
2003-05-19T15:00:00.000000,BUY,1,1061.0,1046.1,49,TAKE_PROFIT
2003-05-19T16:00:00.000000,BUY,1,1059.1,1046.1,48,TAKE_PROFIT
2003-05-19T17:00:00.000000,BUY,1,1057.2,1046.1,47,TAKE_PROFIT
2003-05-19T18:00:00.000000,BUY,1,820.8,804.0,50,MAX_HOLD
2003-05-19T19:00:00.000000,BUY,1,717.8,701.0,50,MAX_HOLD
2003-05-19T20:00:00.000000,BUY,1,622.8,606.0,50,MAX_HOLD
2003-05-19T21:00:00.000000,BUY,1,541.8,525.0,50,MAX_HOLD
2003-05-19T23:00:00.000000,BUY,1,518.8,502.0,50,MAX_HOLD
2003-05-20T00:00:00.000000,BUY,1,446.8,430.0,50,MAX_HOLD
2003-05-20T01:00:00.000000,BUY,1,397.8,381.0,50,MAX_HOLD
2003-05-20T02:00:00.000000,BUY,1,480.8,464.0,50,MAX_HOLD
2003-05-20T03:00:00.000000,BUY,1,494.8,478.0,50,MAX_HOLD
2003-05-20T04:00:00.000000,BUY,1,544.8,528.0,50,MAX_HOLD
2003-05-20T05:00:00.000000,BUY,1,468.8,452.0,50,MAX_HOLD
2003-05-20T06:00:00.000000,BUY,1,444.8,428.0,50,MAX_HOLD
2003-05-20T07:00:00.000000,BUY,1,424.8,408.0,50,MAX_HOLD
2003-05-20T08:00:00.000000,BUY,1,390.8,374.0,50,MAX_HOLD
2003-05-20T09:00:00.000000,BUY,1,390.8,374.0,50,MAX_HOLD
2003-05-20T10:00:00.000000,BUY,1,468.8,452.0,50,MAX_HOLD
2003-05-20T11:00:00.000000,BUY,0,-502.0,-467.6,23,STOP_LOSS
2003-05-20T12:00:00.000000,BUY,1,309.8,293.0,50,MAX_HOLD
2003-05-20T13:00:00.000000,BUY,1,240.8,224.0,50,MAX_HOLD
2003-05-20T14:00:00.000000,BUY,1,241.8,225.0,50,MAX_HOLD
2003-05-20T15:00:00.000000,BUY,1,367.8,351.0,50,MAX_HOLD
2003-05-20T16:00:00.000000,BUY,1,283.8,267.0,50,MAX_HOLD
2003-05-20T17:00:00.000000,BUY,1,194.8,178.0,50,MAX_HOLD
2003-05-20T18:00:00.000000,BUY,1,223.8,207.0,50,MAX_HOLD
2003-05-20T19:00:00.000000,BUY,1,210.8,194.0,50,MAX_HOLD
2003-05-20T20:00:00.000000,BUY,0,-519.1,-467.6,14,STOP_LOSS
2003-05-20T21:00:00.000000,BUY,0,-8.2,-25.0,50,MAX_HOLD
2003-05-20T23:00:00.000000,BUY,0,-91.2,-108.0,50,MAX_HOLD
2003-05-21T00:00:00.000000,BUY,0,-160.2,-177.0,50,MAX_HOLD
2003-05-21T01:00:00.000000,BUY,0,-32.2,-49.0,50,MAX_HOLD
2003-05-21T02:00:00.000000,BUY,0,-88.2,-105.0,50,MAX_HOLD
2003-05-21T03:00:00.000000,BUY,0,-143.2,-160.0,50,MAX_HOLD
2003-05-21T04:00:00.000000,BUY,1,169.8,153.0,50,MAX_HOLD
2003-05-21T05:00:00.000000,BUY,1,225.8,209.0,50,MAX_HOLD
2003-05-21T06:00:00.000000,BUY,1,236.8,220.0,50,MAX_HOLD
2003-05-21T07:00:00.000000,BUY,1,252.8,236.0,50,MAX_HOLD
2003-05-21T08:00:00.000000,BUY,1,274.8,258.0,50,MAX_HOLD
2003-05-21T09:00:00.000000,BUY,1,330.8,314.0,50,MAX_HOLD
2003-05-21T10:00:00.000000,BUY,1,354.8,338.0,50,MAX_HOLD
2003-05-21T11:00:00.000000,BUY,1,409.8,393.0,50,MAX_HOLD
2003-05-21T12:00:00.000000,BUY,1,468.8,452.0,50,MAX_HOLD
2003-05-21T13:00:00.000000,BUY,1,231.8,215.0,50,MAX_HOLD
2003-05-21T14:00:00.000000,BUY,0,-33.2,-50.0,50,MAX_HOLD
2003-05-21T15:00:00.000000,BUY,0,-39.2,-56.0,50,MAX_HOLD
2003-05-21T16:00:00.000000,BUY,0,-20.2,-37.0,50,MAX_HOLD
2003-05-21T17:00:00.000000,BUY,0,-32.2,-49.0,50,MAX_HOLD
2003-05-21T18:00:00.000000,BUY,0,-494.4,-467.6,27,STOP_LOSS
2003-05-21T19:00:00.000000,BUY,0,-498.2,-467.6,25,STOP_LOSS
2003-05-21T20:00:00.000000,BUY,0,-498.2,-467.6,25,STOP_LOSS
2003-05-21T22:00:00.000000,BUY,0,-496.3,-467.6,26,STOP_LOSS
2003-05-21T23:00:00.000000,BUY,0,-496.3,-467.6,26,STOP_LOSS
2003-05-22T00:00:00.000000,BUY,0,-498.2,-467.6,25,STOP_LOSS
2003-05-22T01:00:00.000000,BUY,0,-500.1,-467.6,24,STOP_LOSS
2003-05-22T02:00:00.000000,BUY,0,-492.5,-467.6,28,STOP_LOSS
2003-05-22T03:00:00.000000,BUY,0,-500.1,-467.6,24,STOP_LOSS
2003-05-22T04:00:00.000000,BUY,0,-502.0,-467.6,23,STOP_LOSS
2003-05-22T05:00:00.000000,BUY,0,-500.1,-467.6,24,STOP_LOSS
2003-05-22T06:00:00.000000,BUY,0,-502.0,-467.6,23,STOP_LOSS
2003-05-22T07:00:00.000000,BUY,1,105.8,89.0,50,MAX_HOLD
2003-05-22T08:00:00.000000,BUY,1,142.8,126.0,50,MAX_HOLD
2003-05-22T09:00:00.000000,BUY,1,124.8,108.0,50,MAX_HOLD
2003-05-22T10:00:00.000000,BUY,1,110.8,94.0,50,MAX_HOLD
2003-05-22T11:00:00.000000,BUY,0,-513.4,-467.6,17,STOP_LOSS
2003-05-22T12:00:00.000000,BUY,0,-521.0,-467.6,13,STOP_LOSS
2003-05-22T13:00:00.000000,BUY,0,-522.8,-467.6,12,STOP_LOSS
2003-05-22T14:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2003-05-22T15:00:00.000000,BUY,0,-526.6,-467.6,10,STOP_LOSS
2003-05-22T16:00:00.000000,BUY,1,119.8,103.0,50,MAX_HOLD
2003-05-22T17:00:00.000000,BUY,1,170.8,154.0,50,MAX_HOLD
2003-05-22T18:00:00.000000,BUY,1,114.8,98.0,50,MAX_HOLD
2003-05-22T19:00:00.000000,BUY,1,220.8,204.0,50,MAX_HOLD
2003-05-22T20:00:00.000000,BUY,1,366.8,350.0,50,MAX_HOLD
2003-05-22T23:00:00.000000,BUY,1,465.8,449.0,50,MAX_HOLD
2003-05-23T00:00:00.000000,BUY,1,414.8,398.0,50,MAX_HOLD
2003-05-23T01:00:00.000000,BUY,1,558.8,542.0,50,MAX_HOLD
2003-05-23T02:00:00.000000,BUY,1,606.8,590.0,50,MAX_HOLD
2003-05-23T03:00:00.000000,BUY,1,540.8,524.0,50,MAX_HOLD
2003-05-23T04:00:00.000000,BUY,1,645.8,629.0,50,MAX_HOLD
2003-05-23T05:00:00.000000,BUY,1,557.8,541.0,50,MAX_HOLD
2003-05-23T06:00:00.000000,BUY,1,425.8,409.0,50,MAX_HOLD
2003-05-23T07:00:00.000000,BUY,1,380.8,364.0,50,MAX_HOLD
2003-05-23T08:00:00.000000,BUY,1,214.8,198.0,50,MAX_HOLD
2003-05-23T09:00:00.000000,BUY,0,-135.2,-152.0,50,MAX_HOLD
2003-05-23T10:00:00.000000,BUY,0,-222.2,-239.0,50,MAX_HOLD
2003-05-23T11:00:00.000000,BUY,0,-450.8,-467.6,50,STOP_LOSS
2003-05-23T12:00:00.000000,BUY,0,-388.2,-405.0,50,MAX_HOLD
2003-05-23T13:00:00.000000,BUY,0,-422.2,-439.0,50,MAX_HOLD
2003-05-23T14:00:00.000000,BUY,0,-456.5,-467.6,47,STOP_LOSS
2003-05-23T15:00:00.000000,BUY,0,-452.7,-467.6,49,STOP_LOSS
