open_time,close_time,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,Duration (DD:HH:MM:SS),change_pct,trade_id,aligned_candle_idx,timestamp,aligned_candle_timestamp
2022-11-03 13:37:00+00:00,2022-11-03 13:42:00+00:00,XAUUSD,Buy,0.27,1966.1,0.0,1963.71,1966.1,239.0,63.31,00:00:05:00,1.55,913,1289500,2022-11-03 13:35:00+00:00,2022-11-03 13:35:00+00:00
2022-11-04 14:52:00+00:00,2022-11-04 14:53:00+00:00,XAUUSD,Buy,0.31,1953.09,0.0,1954.6,1953.09,-151.0,-48.21,00:00:01:00,-1.05,905,1289791,2022-11-04 14:50:00+00:00,2022-11-04 14:50:00+00:00
2022-11-04 14:54:00+00:00,2022-11-04 14:56:00+00:00,XAUUSD,Buy,0.3,1951.7,0.0,1953.21,1951.7,-151.0,-46.65,00:00:02:00,-1.02,904,1289791,2022-11-04 14:50:00+00:00,2022-11-04 14:50:00+00:00
2022-11-08 16:21:00+00:00,2022-11-08 17:30:00+00:00,XAUUSD,Buy,0.36,1789.7,0.0,1787.32,1789.7,238.0,84.06,00:01:09:00,1.57,867,1290349,2022-11-08 16:20:00+00:00,2022-11-08 16:20:00+00:00
2022-11-10 20:00:00+00:00,2022-11-10 20:10:00+00:00,XAUUSD,Buy,0.39,1664.67,0.0,1666.17,1664.67,-150.0,-60.26,00:00:10:00,-1.02,851,1290945,2022-11-10 20:00:00+00:00,2022-11-10 20:00:00+00:00
2022-12-05 17:02:00+00:00,2022-12-05 17:35:00+00:00,XAUUSD,Buy,0.34,1835.9,0.0,1834.22,1835.9,168.0,55.59,00:00:33:00,1.08,889,1295532,2022-12-05 17:00:00+00:00,2022-12-05 17:00:00+00:00
2022-12-05 17:59:00+00:00,2022-12-05 17:59:00+00:00,XAUUSD,Buy,0.35,1824.28,0.0,1825.78,1824.28,-150.0,-54.08,00:00:00:00,-1.04,888,1295543,2022-12-05 17:55:00+00:00,2022-12-05 17:55:00+00:00
2022-12-05 18:05:00+00:00,2022-12-05 18:34:00+00:00,XAUUSD,Buy,0.34,1824.0,0.0,1824.42,1824.0,-42.0,-15.81,00:00:29:00,-0.31,887,1295545,2022-12-05 18:05:00+00:00,2022-12-05 18:05:00+00:00
2022-12-12 03:03:00+00:00,2022-12-12 04:42:00+00:00,XAUUSD,Buy,0.36,1786.52,0.0,1788.02,1786.52,-150.0,-55.62,00:01:39:00,-1.04,836,1296732,2022-12-12 03:00:00+00:00,2022-12-12 03:00:00+00:00
2023-01-05 03:18:00+00:00,2023-01-05 05:33:00+00:00,XAUUSD,Buy,0.5,1984.3,0.0,1981.91,1984.3,239.0,117.25,00:02:15:00,1.56,795,1301127,2023-01-05 03:15:00+00:00,2023-01-05 03:15:00+00:00
2023-01-05 15:03:00+00:00,2023-01-05 15:07:00+00:00,XAUUSD,Buy,0.51,1988.09,0.0,1989.6,1988.09,-151.0,-79.31,00:00:04:00,-1.04,794,1301268,2023-01-05 15:00:00+00:00,2023-01-05 15:00:00+00:00
2023-01-06 09:17:00+00:00,2023-01-06 09:37:00+00:00,XAUUSD,Buy,0.47,1953.8,0.0,1955.31,1953.8,-151.0,-73.09,00:00:20:00,-1.03,787,1301475,2023-01-06 09:15:00+00:00,2023-01-06 09:15:00+00:00
2023-01-09 14:53:00+00:00,2023-01-09 15:00:00+00:00,XAUUSD,Buy,0.47,1942.3,0.0,1941.31,1942.3,99.0,44.41,00:00:07:00,0.62,768,1301818,2023-01-09 14:50:00+00:00,2023-01-09 14:50:00+00:00
2023-01-11 16:02:00+00:00,2023-01-11 16:17:00+00:00,XAUUSD,Buy,0.5,1978.0,0.0,1978.41,1978.0,-41.0,-22.75,00:00:15:00,-0.3,760,1302384,2023-01-11 16:00:00+00:00,2023-01-11 16:00:00+00:00
2023-01-11 18:45:00+00:00,2023-01-11 18:46:00+00:00,XAUUSD,Buy,0.5,1970.6,0.0,1972.11,1970.6,-151.0,-77.75,00:00:01:00,-1.03,759,1302417,2023-01-11 18:45:00+00:00,2023-01-11 18:45:00+00:00
2023-01-12 12:07:00+00:00,2023-01-12 12:48:00+00:00,XAUUSD,Buy,0.52,2035.7,0.0,2037.21,2035.7,-151.0,-80.86,00:00:41:00,-1.04,755,1302613,2023-01-12 12:05:00+00:00,2023-01-12 12:05:00+00:00
2023-02-02 14:51:00+00:00,2023-02-02 14:52:00+00:00,XAUUSD,Buy,0.42,1929.99,0.0,1931.49,1929.99,-150.0,-64.89,00:00:01:00,-1.03,821,1306582,2023-02-02 14:50:00+00:00,2023-02-02 14:50:00+00:00
2023-02-06 14:51:00+00:00,2023-02-06 15:05:00+00:00,XAUUSD,Buy,0.47,1964.7,0.0,1963.01,1964.7,169.0,77.31,00:00:14:00,1.1,786,1307134,2023-02-06 14:50:00+00:00,2023-02-06 14:50:00+00:00
2023-02-08 15:29:00+00:00,2023-02-08 15:45:00+00:00,XAUUSD,Buy,0.49,1934.89,0.0,1936.39,1934.89,-150.0,-75.71,00:00:16:00,-1.02,773,1307693,2023-02-08 15:25:00+00:00,2023-02-08 15:25:00+00:00
2023-03-01 15:19:00+00:00,2023-03-01 15:21:00+00:00,XAUUSD,Buy,0.37,1836.92,0.0,1838.42,1836.92,-150.0,-57.17,00:00:02:00,-1.02,831,1311801,2023-03-01 15:15:00+00:00,2023-03-01 15:15:00+00:00
2023-03-02 15:10:00+00:00,2023-03-02 15:19:00+00:00,XAUUSD,Buy,0.42,1877.9,0.0,1870.61,1877.9,729.0,304.29,00:00:09:00,4.88,820,1312076,2023-03-02 15:10:00+00:00,2023-03-02 15:10:00+00:00
2023-03-04 04:22:00+00:00,2023-03-04 06:32:00+00:00,XAUUSD,Buy,0.47,1952.1,0.0,1951.8,1952.1,30.0,11.98,00:02:10:00,0.17,806,1312433,2023-03-03 21:55:00+00:00,2023-03-03 21:55:00+00:00
2023-03-10 00:23:00+00:00,2023-03-10 01:00:00+00:00,XAUUSD,Buy,0.47,1824.7,0.0,1820.92,1824.7,378.0,175.54,00:00:37:00,2.5,764,1313552,2023-03-10 00:20:00+00:00,2023-03-10 00:20:00+00:00
2023-04-07 01:10:00+00:00,2023-04-07 01:48:00+00:00,XAUUSD,Buy,0.47,1922.7,0.0,1920.31,1922.7,239.0,110.21,00:00:38:00,1.58,777,1319055,2023-04-06 20:55:00+00:00,2023-04-06 20:55:00+00:00
2023-05-01 07:19:00+00:00,2023-05-01 07:33:00+00:00,XAUUSD,Buy,0.37,1847.1,0.0,1845.42,1847.1,168.0,60.49,00:00:14:00,1.09,830,1323259,2023-05-01 07:15:00+00:00,2023-05-01 07:15:00+00:00
2023-05-01 13:03:00+00:00,2023-05-01 13:18:00+00:00,XAUUSD,Buy,0.37,1835.2,0.0,1833.52,1835.2,168.0,60.49,00:00:15:00,1.08,829,1323328,2023-05-01 13:00:00+00:00,2023-05-01 13:00:00+00:00
2023-05-10 12:42:00+00:00,2023-05-10 12:47:00+00:00,XAUUSD,Buy,0.48,1815.6,0.0,1813.92,1815.6,168.0,78.48,00:00:05:00,1.09,763,1324980,2023-05-10 12:40:00+00:00,2023-05-10 12:40:00+00:00
2023-06-04 01:36:00+00:00,2023-06-04 01:59:00+00:00,XAUUSD,Buy,0.47,2013.0,0.0,2013.41,2013.0,-41.0,-21.39,00:00:23:00,-0.3,805,1329693,2023-06-02 20:55:00+00:00,2023-06-02 20:55:00+00:00
2023-06-04 13:49:00+00:00,2023-06-04 13:54:00+00:00,XAUUSD,Buy,0.47,2006.7,0.0,2005.01,2006.7,169.0,77.31,00:00:05:00,1.1,804,1329693,2023-06-02 20:55:00+00:00,2023-06-02 20:55:00+00:00
2023-06-07 12:24:00+00:00,2023-06-07 12:25:00+00:00,XAUUSD,Buy,0.47,1908.29,0.0,1909.79,1908.29,-150.0,-72.62,00:00:01:00,-1.02,776,1330418,2023-06-07 12:20:00+00:00,2023-06-07 12:20:00+00:00
2023-06-07 12:26:00+00:00,2023-06-07 12:30:00+00:00,XAUUSD,Buy,0.47,1909.4,0.0,1908.41,1909.4,99.0,44.41,00:00:04:00,0.63,775,1330419,2023-06-07 12:25:00+00:00,2023-06-07 12:25:00+00:00
2023-06-11 02:45:00+00:00,2023-06-11 04:31:00+00:00,XAUUSD,Buy,0.5,1982.5,0.0,1984.01,1982.5,-151.0,-77.75,00:01:46:00,-1.04,758,1331073,2023-06-09 20:55:00+00:00,2023-06-09 20:55:00+00:00
2023-07-06 14:39:00+00:00,2023-07-06 15:01:00+00:00,XAUUSD,Buy,0.47,1957.0,0.0,1957.41,1957.0,-41.0,-21.39,00:00:22:00,-0.3,785,1336181,2023-07-06 14:35:00+00:00,2023-07-06 14:35:00+00:00
2023-07-06 15:59:00+00:00,2023-07-06 16:02:00+00:00,XAUUSD,Buy,0.47,1946.19,0.0,1947.69,1946.19,-150.0,-72.62,00:00:03:00,-1.02,784,1336197,2023-07-06 15:55:00+00:00,2023-07-06 15:55:00+00:00
2023-07-08 05:14:00+00:00,2023-07-08 05:50:00+00:00,XAUUSD,Buy,0.49,1936.31,0.0,1937.81,1936.31,-150.0,-75.71,00:00:36:00,-1.03,772,1336533,2023-07-07 20:55:00+00:00,2023-07-07 20:55:00+00:00
2023-07-11 12:18:00+00:00,2023-07-11 13:03:00+00:00,XAUUSD,Buy,0.49,1966.8,0.0,1958.11,1966.8,869.0,423.6,00:00:45:00,5.75,757,1336849,2023-07-11 12:15:00+00:00,2023-07-11 12:15:00+00:00
2023-09-06 12:57:00+00:00,2023-09-06 13:31:00+00:00,XAUUSD,Buy,0.47,1962.2,0.0,1963.71,1962.2,-151.0,-73.09,00:00:34:00,-1.04,783,1347771,2023-09-06 12:55:00+00:00,2023-09-06 12:55:00+00:00
2023-10-04 12:58:00+00:00,2023-10-04 13:00:00+00:00,XAUUSD,Buy,0.48,1988.8,0.0,1990.31,1988.8,-151.0,-74.64,00:00:02:00,-1.05,803,1353277,2023-10-04 12:55:00+00:00,2023-10-04 12:55:00+00:00
2023-10-05 13:11:00+00:00,2023-10-05 13:15:00+00:00,XAUUSD,Buy,0.5,2037.1,0.0,2038.61,2037.1,-151.0,-77.75,00:00:04:00,-1.03,793,1353556,2023-10-05 13:10:00+00:00,2023-10-05 13:10:00+00:00
2023-11-01 12:28:00+00:00,2023-11-01 13:36:00+00:00,XAUUSD,Buy,0.38,1876.5,0.0,1876.91,1876.5,-41.0,-17.29,00:01:08:00,-0.31,828,1358791,2023-11-01 12:25:00+00:00,2023-11-01 12:25:00+00:00
2023-12-01 14:45:00+00:00,2023-12-01 14:46:00+00:00,XAUUSD,Buy,0.38,1884.9,0.0,1883.91,1884.9,99.0,35.91,00:00:01:00,0.64,827,1364786,2023-12-01 14:45:00+00:00,2023-12-01 14:45:00+00:00
2024-01-02 10:49:00+00:00,2024-01-02 10:56:00+00:00,XAUUSD,Buy,0.53,2032.9,0.0,2034.41,2032.9,-151.0,-82.42,00:00:07:00,-1.03,736,1370258,2024-01-02 10:45:00+00:00,2024-01-02 10:45:00+00:00
2024-01-07 14:05:00+00:00,2024-01-07 14:20:00+00:00,XAUUSD,Buy,0.63,2326.23,0.0,2327.73,2326.23,-150.0,-97.34,00:00:15:00,-1.03,673,1371220,2024-01-05 21:55:00+00:00,2024-01-05 21:55:00+00:00
2024-01-07 15:24:00+00:00,2024-01-07 15:31:00+00:00,XAUUSD,Buy,0.62,2322.4,0.0,2321.43,2322.4,97.0,57.35,00:00:07:00,0.61,672,1371220,2024-01-05 21:55:00+00:00,2024-01-05 21:55:00+00:00
2024-01-08 03:51:00+00:00,2024-01-08 03:52:00+00:00,XAUUSD,Buy,0.61,2440.34,0.0,2441.84,2440.34,-150.0,-94.25,00:00:01:00,-1.04,657,1371279,2024-01-08 03:50:00+00:00,2024-01-08 03:50:00+00:00
2024-01-08 15:09:00+00:00,2024-01-08 15:11:00+00:00,XAUUSD,Buy,0.6,2448.04,0.0,2449.54,2448.04,-150.0,-92.7,00:00:02:00,-1.03,656,1371414,2024-01-08 15:05:00+00:00,2024-01-08 15:05:00+00:00
2024-02-01 12:16:00+00:00,2024-02-01 12:20:00+00:00,XAUUSD,Buy,0.52,2065.11,0.0,2066.61,2065.11,-150.0,-80.34,00:00:04:00,-1.04,746,1376306,2024-02-01 12:15:00+00:00,2024-02-01 12:15:00+00:00
2024-02-04 15:44:00+00:00,2024-02-04 15:46:00+00:00,XAUUSD,Buy,0.56,2264.63,0.0,2266.13,2264.63,-150.0,-86.52,00:00:02:00,-1.04,728,1376698,2024-02-02 21:55:00+00:00,2024-02-02 21:55:00+00:00
2024-02-05 14:10:00+00:00,2024-02-05 14:11:00+00:00,XAUUSD,Buy,0.58,2288.43,0.0,2289.94,2288.43,-151.0,-90.19,00:00:01:00,-1.03,709,1376881,2024-02-05 14:10:00+00:00,2024-02-05 14:10:00+00:00
2024-02-05 14:13:00+00:00,2024-02-05 14:16:00+00:00,XAUUSD,Buy,0.58,2287.03,0.0,2288.53,2287.03,-150.0,-89.61,00:00:03:00,-1.03,708,1376881,2024-02-05 14:10:00+00:00,2024-02-05 14:10:00+00:00
2024-02-07 11:34:00+00:00,2024-02-07 11:53:00+00:00,XAUUSD,Buy,0.63,2324.5,0.0,2323.53,2324.5,97.0,58.27,00:00:19:00,0.62,671,1377401,2024-02-07 11:30:00+00:00,2024-02-07 11:30:00+00:00
2024-02-08 02:17:00+00:00,2024-02-08 02:32:00+00:00,XAUUSD,Buy,0.59,2441.4,0.0,2436.94,2441.4,446.0,260.48,00:00:15:00,2.93,655,1377566,2024-02-08 02:15:00+00:00,2024-02-08 02:15:00+00:00
2024-02-08 14:05:00+00:00,2024-02-08 14:10:00+00:00,XAUUSD,Buy,0.61,2465.9,0.0,2462.85,2465.9,305.0,183.3,00:00:05:00,2.0,654,1377708,2024-02-08 14:05:00+00:00,2024-02-08 14:05:00+00:00
2024-02-08 15:29:00+00:00,2024-02-08 15:30:00+00:00,XAUUSD,Buy,0.62,2463.45,0.0,2464.95,2463.45,-150.0,-95.79,00:00:01:00,-1.02,653,1377724,2024-02-08 15:25:00+00:00,2024-02-08 15:25:00+00:00
2024-02-10 16:08:00+00:00,2024-02-10 16:08:00+00:00,XAUUSD,Buy,0.73,2642.66,0.0,2644.16,2642.66,-150.0,-112.79,00:00:00:00,-1.03,620,1378078,2024-02-09 21:55:00+00:00,2024-02-09 21:55:00+00:00
2024-02-12 01:23:00+00:00,2024-02-12 01:48:00+00:00,XAUUSD,Buy,0.89,2638.1,0.0,2624.56,2638.1,1354.0,1201.05,00:00:25:00,9.01,592,1378107,2024-02-12 01:20:00+00:00,2024-02-12 01:20:00+00:00
2024-03-05 08:16:00+00:00,2024-03-05 08:42:00+00:00,XAUUSD,Buy,0.57,2300.7,0.0,2298.33,2300.7,237.0,132.52,00:00:26:00,1.55,707,1382574,2024-03-05 08:15:00+00:00,2024-03-05 08:15:00+00:00
2024-03-05 14:36:00+00:00,2024-03-05 14:37:00+00:00,XAUUSD,Buy,0.58,2281.1,0.0,2279.43,2281.1,167.0,94.25,00:00:01:00,1.08,705,1382650,2024-03-05 14:35:00+00:00,2024-03-05 14:35:00+00:00
2024-03-05 14:36:00+00:00,2024-03-05 14:37:00+00:00,XAUUSD,Buy,0.58,2281.1,0.0,2279.43,2281.1,167.0,94.25,00:00:01:00,1.07,706,1382650,2024-03-05 14:35:00+00:00,2024-03-05 14:35:00+00:00
2024-03-09 02:28:00+00:00,2024-03-09 03:09:00+00:00,XAUUSD,Buy,0.7,2493.9,0.0,2491.55,2493.9,235.0,161.35,00:00:41:00,1.55,635,1383566,2024-03-08 21:55:00+00:00,2024-03-08 21:55:00+00:00
2024-03-09 14:41:00+00:00,2024-03-09 14:42:00+00:00,XAUUSD,Buy,0.71,2480.95,0.0,2482.45,2480.95,-150.0,-109.7,00:00:01:00,-1.03,634,1383566,2024-03-08 21:55:00+00:00,2024-03-08 21:55:00+00:00
2024-03-12 15:05:00+00:00,2024-03-12 15:08:00+00:00,XAUUSD,Buy,0.97,2639.16,0.0,2640.66,2639.16,-150.0,-149.87,00:00:03:00,-1.03,591,1384048,2024-03-12 15:05:00+00:00,2024-03-12 15:05:00+00:00
2024-04-04 12:09:00+00:00,2024-04-04 12:15:00+00:00,XAUUSD,Buy,0.55,2284.23,0.0,2285.73,2284.23,-150.0,-84.98,00:00:06:00,-1.03,727,1388428,2024-04-04 12:05:00+00:00,2024-04-04 12:05:00+00:00
2024-04-06 13:46:00+00:00,2024-04-06 13:50:00+00:00,XAUUSD,Buy,0.61,2326.23,0.0,2327.73,2326.23,-150.0,-94.25,00:00:04:00,-1.03,688,1388810,2024-04-05 20:55:00+00:00,2024-04-05 20:55:00+00:00
2024-04-09 09:00:00+00:00,2024-04-09 09:12:00+00:00,XAUUSD,Buy,0.7,2474.3,0.0,2473.35,2474.3,95.0,63.35,00:00:12:00,0.6,633,1389219,2024-04-09 09:00:00+00:00,2024-04-09 09:00:00+00:00
2024-04-10 15:31:00+00:00,2024-04-10 15:31:00+00:00,XAUUSD,Buy,0.72,2655.51,0.0,2657.01,2655.51,-150.0,-111.24,00:00:00:00,-1.03,619,1389573,2024-04-10 15:30:00+00:00,2024-04-10 15:30:00+00:00
2024-04-12 07:10:00+00:00,2024-04-12 07:21:00+00:00,XAUUSD,Buy,0.96,2639.16,0.0,2640.66,2639.16,-150.0,-148.32,00:00:11:00,-1.03,590,1390025,2024-04-12 07:10:00+00:00,2024-04-12 07:10:00+00:00
2024-05-01 16:10:00+00:00,2024-05-01 16:24:00+00:00,XAUUSD,Buy,0.51,2043.8,0.0,2042.8,2043.8,100.0,48.7,00:00:14:00,0.64,745,1390385,2024-05-01 16:10:00+00:00,2024-05-01 16:10:00+00:00
2024-05-04 01:18:00+00:00,2024-05-04 01:21:00+00:00,XAUUSD,Buy,0.55,2272.7,0.0,2273.13,2272.7,-43.0,-26.13,00:00:03:00,-0.32,726,1390994,2024-05-03 20:55:00+00:00,2024-05-03 20:55:00+00:00
2024-05-08 00:10:00+00:00,2024-05-08 00:13:00+00:00,XAUUSD,Buy,0.62,2433.0,0.0,2431.34,2433.0,166.0,100.13,00:00:03:00,1.08,652,1391573,2024-05-08 00:10:00+00:00,2024-05-08 00:10:00+00:00
2024-05-08 07:45:00+00:00,2024-05-08 07:46:00+00:00,XAUUSD,Buy,0.62,2434.74,0.0,2436.24,2434.74,-150.0,-95.79,00:00:01:00,-1.02,651,1391664,2024-05-08 07:45:00+00:00,2024-05-08 07:45:00+00:00
2024-05-08 11:01:00+00:00,2024-05-08 11:02:00+00:00,XAUUSD,Buy,0.62,2405.0,0.0,2404.74,2405.0,26.0,13.33,00:00:01:00,0.14,650,1391703,2024-05-08 11:00:00+00:00,2024-05-08 11:00:00+00:00
2024-05-08 13:23:00+00:00,2024-05-08 13:25:00+00:00,XAUUSD,Buy,0.62,2384.7,0.0,2385.14,2384.7,-44.0,-30.07,00:00:02:00,-0.32,649,1391731,2024-05-08 13:20:00+00:00,2024-05-08 13:20:00+00:00
2024-05-09 13:07:00+00:00,2024-05-09 13:10:00+00:00,XAUUSD,Buy,0.7,2513.15,0.0,2514.65,2513.15,-150.0,-108.15,00:00:03:00,-1.02,632,1392004,2024-05-09 13:05:00+00:00,2024-05-09 13:05:00+00:00
2024-05-11 14:13:00+00:00,2024-05-11 14:16:00+00:00,XAUUSD,Buy,0.8,2735.77,0.0,2737.27,2735.77,-150.0,-123.6,00:00:03:00,-1.02,609,1392374,2024-05-10 20:55:00+00:00,2024-05-10 20:55:00+00:00
2024-06-08 14:26:00+00:00,2024-06-08 14:28:00+00:00,XAUUSD,Buy,0.62,2390.7,0.0,2392.2,2390.7,-150.0,-95.79,00:00:02:00,-1.04,648,1397864,2024-06-07 20:55:00+00:00,2024-06-07 20:55:00+00:00
2024-06-09 13:37:00+00:00,2024-06-09 13:41:00+00:00,XAUUSD,Buy,0.7,2505.8,0.0,2502.75,2505.8,305.0,210.35,00:00:04:00,2.01,631,1397864,2024-06-07 20:55:00+00:00,2024-06-07 20:55:00+00:00
2024-06-11 12:17:00+00:00,2024-06-11 12:19:00+00:00,XAUUSD,Buy,0.8,2680.1,0.0,2679.87,2680.1,23.0,14.8,00:00:02:00,0.12,608,1398312,2024-06-11 12:15:00+00:00,2024-06-11 12:15:00+00:00
2024-06-11 12:34:00+00:00,2024-06-11 12:36:00+00:00,XAUUSD,Buy,0.8,2666.8,0.0,2665.87,2666.8,93.0,70.8,00:00:02:00,0.59,607,1398315,2024-06-11 12:30:00+00:00,2024-06-11 12:30:00+00:00
2024-06-11 13:32:00+00:00,2024-06-11 13:33:00+00:00,XAUUSD,Buy,0.8,2655.51,0.0,2657.01,2655.51,-150.0,-123.6,00:00:01:00,-1.03,606,1398327,2024-06-11 13:30:00+00:00,2024-06-11 13:30:00+00:00
2024-06-11 13:36:00+00:00,2024-06-11 13:39:00+00:00,XAUUSD,Buy,0.8,2657.7,0.0,2654.67,2657.7,303.0,238.8,00:00:03:00,2.01,605,1398328,2024-06-11 13:35:00+00:00,2024-06-11 13:35:00+00:00
2024-06-12 00:11:00+00:00,2024-06-12 00:12:00+00:00,XAUUSD,Buy,0.95,2614.3,0.0,2614.06,2614.3,24.0,18.52,00:00:01:00,0.13,589,1398443,2024-06-12 00:10:00+00:00,2024-06-12 00:10:00+00:00
2024-07-06 08:05:00+00:00,2024-07-06 08:06:00+00:00,XAUUSD,Buy,0.6,2360.9,0.0,2359.94,2360.9,96.0,54.9,00:00:01:00,0.61,687,1403132,2024-07-05 20:55:00+00:00,2024-07-05 20:55:00+00:00
2024-07-06 08:42:00+00:00,2024-07-06 08:45:00+00:00,XAUUSD,Buy,0.61,2346.2,0.0,2345.23,2346.2,97.0,56.42,00:00:03:00,0.62,686,1403132,2024-07-05 20:55:00+00:00,2024-07-05 20:55:00+00:00
2024-07-06 19:34:00+00:00,2024-07-06 19:46:00+00:00,XAUUSD,Buy,0.61,2292.63,0.0,2294.13,2292.63,-150.0,-94.25,00:00:12:00,-1.03,685,1403132,2024-07-05 20:55:00+00:00,2024-07-05 20:55:00+00:00
2024-08-02 10:36:00+00:00,2024-08-02 11:02:00+00:00,XAUUSD,Buy,0.53,2027.3,0.0,2028.81,2027.3,-151.0,-82.42,00:00:26:00,-1.04,735,1408528,2024-08-02 10:35:00+00:00,2024-08-02 10:35:00+00:00
2024-08-03 16:58:00+00:00,2024-08-03 17:00:00+00:00,XAUUSD,Buy,0.52,2183.8,0.0,2183.52,2183.8,28.0,12.22,00:00:02:00,0.16,733,1408652,2024-08-02 20:55:00+00:00,2024-08-02 20:55:00+00:00
2024-08-03 18:12:00+00:00,2024-08-03 18:53:00+00:00,XAUUSD,Buy,0.52,2176.1,0.0,2169.52,2176.1,658.0,339.82,00:00:41:00,4.37,732,1408652,2024-08-02 20:55:00+00:00,2024-08-02 20:55:00+00:00
2024-08-05 08:02:00+00:00,2024-08-05 08:06:00+00:00,XAUUSD,Buy,0.59,2304.53,0.0,2306.03,2304.53,-150.0,-91.16,00:00:04:00,-1.02,703,1408773,2024-08-05 08:00:00+00:00,2024-08-05 08:00:00+00:00
2024-08-05 08:02:00+00:00,2024-08-05 08:06:00+00:00,XAUUSD,Buy,0.59,2304.53,0.0,2306.03,2304.53,-150.0,-91.16,00:00:04:00,-1.04,704,1408773,2024-08-05 08:00:00+00:00,2024-08-05 08:00:00+00:00
2024-08-07 15:38:00+00:00,2024-08-07 15:43:00+00:00,XAUUSD,Buy,0.63,2364.74,0.0,2366.24,2364.74,-150.0,-97.34,00:00:05:00,-1.03,670,1409416,2024-08-07 15:35:00+00:00,2024-08-07 15:35:00+00:00
2024-08-07 15:49:00+00:00,2024-08-07 15:52:00+00:00,XAUUSD,Buy,0.62,2353.54,0.0,2355.04,2353.54,-150.0,-95.79,00:00:03:00,-1.02,669,1409418,2024-08-07 15:45:00+00:00,2024-08-07 15:45:00+00:00
2024-08-10 02:36:00+00:00,2024-08-10 02:38:00+00:00,XAUUSD,Buy,0.72,2634.96,0.0,2636.46,2634.96,-150.0,-111.24,00:00:02:00,-1.04,618,1410032,2024-08-09 20:55:00+00:00,2024-08-09 20:55:00+00:00
2024-09-04 12:29:00+00:00,2024-09-04 12:36:00+00:00,XAUUSD,Buy,0.54,2348.3,0.0,2347.33,2348.3,97.0,49.95,00:00:07:00,0.61,725,1414868,2024-09-04 12:25:00+00:00,2024-09-04 12:25:00+00:00
2024-09-05 13:13:00+00:00,2024-09-05 13:13:00+00:00,XAUUSD,Buy,0.58,2312.93,0.0,2314.43,2312.93,-150.0,-89.61,00:00:00:00,-1.03,702,1415153,2024-09-05 13:10:00+00:00,2024-09-05 13:10:00+00:00
2024-09-09 05:56:00+00:00,2024-09-09 06:08:00+00:00,XAUUSD,Buy,0.71,2489.0,0.0,2488.05,2489.0,95.0,64.25,00:00:12:00,0.6,630,1415618,2024-09-09 05:55:00+00:00,2024-09-09 05:55:00+00:00
2024-09-11 23:37:00+00:00,2024-09-11 23:39:00+00:00,XAUUSD,Buy,0.95,2627.96,0.0,2629.46,2627.96,-150.0,-146.78,00:00:02:00,-1.03,588,1416370,2024-09-11 23:35:00+00:00,2024-09-11 23:35:00+00:00
2024-10-04 01:12:00+00:00,2024-10-04 01:31:00+00:00,XAUUSD,Buy,0.55,2347.6,0.0,2345.93,2347.6,167.0,89.37,00:00:19:00,1.09,724,1420697,2024-10-04 01:10:00+00:00,2024-10-04 01:10:00+00:00
2024-10-05 12:28:00+00:00,2024-10-05 12:35:00+00:00,XAUUSD,Buy,0.57,2365.8,0.0,2366.24,2365.8,-44.0,-27.65,00:00:07:00,-0.32,701,1420934,2024-10-04 20:55:00+00:00,2024-10-04 20:55:00+00:00
2024-10-07 17:37:00+00:00,2024-10-07 17:40:00+00:00,XAUUSD,Buy,0.62,2371.04,0.0,2372.54,2371.04,-150.0,-95.79,00:00:03:00,-1.03,668,1421170,2024-10-07 17:35:00+00:00,2024-10-07 17:35:00+00:00
2024-11-01 13:31:00+00:00,2024-11-01 13:34:00+00:00,XAUUSD,Buy,0.51,2034.0,0.0,2027.4,2034.0,660.0,334.3,00:00:03:00,4.34,744,1424949,2024-11-01 13:30:00+00:00,2024-11-01 13:30:00+00:00
2024-11-09 13:39:00+00:00,2024-11-09 13:41:00+00:00,XAUUSD,Buy,0.71,2505.45,0.0,2506.95,2505.45,-150.0,-109.7,00:00:02:00,-1.02,629,1426418,2024-11-08 21:55:00+00:00,2024-11-08 21:55:00+00:00
2024-11-11 13:36:00+00:00,2024-11-11 13:38:00+00:00,XAUUSD,Buy,0.81,2639.86,0.0,2641.36,2639.86,-150.0,-125.15,00:00:02:00,-1.03,604,1426594,2024-11-11 13:35:00+00:00,2024-11-11 13:35:00+00:00
2024-11-11 13:42:00+00:00,2024-11-11 13:44:00+00:00,XAUUSD,Buy,0.8,2637.06,0.0,2638.56,2637.06,-150.0,-123.6,00:00:02:00,-1.03,603,1426595,2024-11-11 13:40:00+00:00,2024-11-11 13:40:00+00:00
2024-11-12 04:39:00+00:00,2024-11-12 04:40:00+00:00,XAUUSD,Buy,0.94,2684.67,0.0,2686.17,2684.67,-150.0,-145.23,00:00:01:00,-1.03,587,1426762,2024-11-12 04:35:00+00:00,2024-11-12 04:35:00+00:00
2024-12-01 17:25:00+00:00,2024-12-01 17:32:00+00:00,XAUUSD,Buy,0.54,2042.0,0.0,2043.51,2042.0,-151.0,-83.97,00:00:07:00,-1.04,743,1430417,2024-11-29 19:40:00+00:00,2024-11-29 19:40:00+00:00
2024-12-03 18:09:00+00:00,2024-12-03 18:50:00+00:00,XAUUSD,Buy,0.54,2153.32,0.0,2154.82,2153.32,-150.0,-83.43,00:00:41:00,-1.03,731,1430923,2024-12-03 18:05:00+00:00,2024-12-03 18:05:00+00:00
