open_time,close_time,Symbol,action,lots,SL,TP,entry_price,exit_price,pips,profit,Duration (DDHHMMSS),Change %,trade_id,M5_candle_idx,M5_candle_time,M15_candle_idx,M15_candle_time,H1_candle_idx,H1_candle_time,H4_candle_idx,H4_candle_time,D1_candle_idx,D1_candle_time
2022-02-24 15:19:00,2022-02-24 15:20:00,XAUUSD,Buy,0.26,1920.6,0.0,1920.29,1920.6,31.0,6.89,00:00:01:00,0.18,928,61541.0,2022-02-24 15:15:00,20586.0,2022-02-24 15:15:00,5148.0,2022-02-24 15:00:00,1331.0,2022-02-24 12:00:00,256.0,2022-02-24
2022-02-24 04:53:00,2022-02-24 04:56:00,XAUUSD,Buy,0.25,1936.0,0.0,1933.61,1936.0,239.0,58.62,00:00:03:00,1.55,929,61416.0,2022-02-24 04:50:00,20544.0,2022-02-24 04:45:00,5137.0,2022-02-24 04:00:00,1329.0,2022-02-24 04:00:00,256.0,2022-02-24
2022-02-18 10:37:00,2022-02-18 11:07:00,XAUUSD,Buy,0.25,1888.4,0.0,1887.41,1888.4,99.0,23.62,00:00:30:00,0.63,930,60356.0,2022-02-18 10:35:00,20190.0,2022-02-18 10:30:00,5048.0,2022-02-18 10:00:00,1305.0,2022-02-18 08:00:00,251.0,2022-02-18
2022-02-10 23:34:00,2022-02-11 00:22:00,XAUUSD,Buy,0.25,1825.02,0.0,1826.52,1825.02,-150.0,-38.63,00:00:48:00,-1.02,931,58785.0,2022-02-10 23:30:00,19666.0,2022-02-10 23:30:00,4917.0,2022-02-10 23:00:00,1271.0,2022-02-10 20:00:00,244.0,2022-02-10
2022-02-10 21:35:00,2022-02-10 23:21:00,XAUUSD,Buy,0.26,1826.38,0.0,1827.88,1826.38,-150.0,-60.76,00:01:46:00,-1.57,932,58762.0,2022-02-10 21:35:00,19658.0,2022-02-10 21:30:00,4915.0,2022-02-10 21:00:00,1271.0,2022-02-10 20:00:00,244.0,2022-02-10
2022-02-10 13:49:00,2022-02-10 13:59:00,XAUUSD,Buy,0.25,1830.3,0.0,1827.92,1830.3,238.0,58.37,00:00:10:00,1.53,933,58668.0,2022-02-10 13:45:00,19627.0,2022-02-10 13:45:00,4907.0,2022-02-10 13:00:00,1269.0,2022-02-10 12:00:00,244.0,2022-02-10
2022-01-26 19:44:00,2022-01-26 19:45:00,XAUUSD,Buy,0.26,1820.82,0.0,1822.32,1820.82,-150.0,-40.17,00:00:01:00,-1.04,934,55577.0,2022-01-26 19:40:00,18594.0,2022-01-26 19:30:00,4649.0,2022-01-26 19:00:00,1202.0,2022-01-26 16:00:00,231.0,2022-01-26
2022-01-21 08:35:00,2022-01-21 08:56:00,XAUUSD,Buy,0.26,1830.62,0.0,1832.12,1830.62,-150.0,-40.17,00:00:21:00,-1.03,935,54582.0,2022-01-21 08:35:00,18262.0,2022-01-21 08:30:00,4566.0,2022-01-21 08:00:00,1181.0,2022-01-21 08:00:00,227.0,2022-01-21
2022-01-03 13:27:00,2022-01-03 13:31:00,XAUUSD,Buy,0.26,1810.98,0.0,1812.48,1810.98,-150.0,-40.17,00:00:04:00,-1.02,936,50633.0,2022-01-03 13:25:00,16944.0,2022-01-03 13:15:00,4236.0,2022-01-03 13:00:00,1096.0,2022-01-03 12:00:00,211.0,2022-01-03
2021-12-29 10:49:00,2021-12-29 10:52:00,XAUUSD,Buy,0.26,1794.92,0.0,1796.42,1794.92,-150.0,-40.17,00:00:03:00,-1.01,937,49739.0,2021-12-29 10:45:00,16646.0,2021-12-29 10:45:00,4161.0,2021-12-29 10:00:00,1076.0,2021-12-29 08:00:00,207.0,2021-12-29
2021-12-13 14:03:00,2021-12-13 14:34:00,XAUUSD,Buy,0.26,1785.5,0.0,1782.42,1785.5,308.0,78.91,00:00:31:00,2.03,938,46612.0,2021-12-13 14:00:00,15603.0,2021-12-13 14:00:00,3901.0,2021-12-13 14:00:00,1009.0,2021-12-13 12:00:00,194.0,2021-12-13
2021-12-09 12:34:00,2021-12-09 13:00:00,XAUUSD,Buy,0.26,1775.32,0.0,1776.82,1775.32,-150.0,-40.17,00:00:26:00,-1.02,939,46020.0,2021-12-09 12:30:00,15405.0,2021-12-09 12:30:00,3851.0,2021-12-09 12:00:00,996.0,2021-12-09 12:00:00,191.0,2021-12-09
2021-11-26 16:43:00,2021-11-26 16:46:00,XAUUSD,Buy,0.26,1784.1,0.0,1782.38,1784.1,172.0,43.55,00:00:03:00,1.12,940,43508.0,2021-11-26 16:40:00,14566.0,2021-11-26 16:30:00,3641.0,2021-11-26 16:00:00,941.0,2021-11-26 16:00:00,180.0,2021-11-26
2021-11-22 10:51:00,2021-11-22 11:14:00,XAUUSD,Buy,0.26,1838.7,0.0,1837.72,1838.7,98.0,24.31,00:00:23:00,0.63,941,42323.0,2021-11-22 10:50:00,14171.0,2021-11-22 10:45:00,3542.0,2021-11-22 10:00:00,915.0,2021-11-22 08:00:00,176.0,2021-11-22
2021-11-19 14:19:00,2021-11-19 14:32:00,XAUUSD,Buy,0.25,1859.0,0.0,1853.79,1859.0,521.0,129.12,00:00:13:00,3.46,942,42078.0,2021-11-19 14:15:00,14089.0,2021-11-19 14:15:00,3522.0,2021-11-19 14:00:00,909.0,2021-11-19 12:00:00,174.0,2021-11-19
